Attendance,AvgAttendanceByYear,AvgAttendanceByStage,Year,Stage,City,Stadium,Home Team Name,Away Team Name,Home Team Goals,Away Team Goals,Half-time Home Goals,Half-time Away Goals
38273.0,48847.96875,59053.333333333336,1966,Semi-finals,Liverpool ,Goodison Park,Germany FR,Soviet Union,2.0,1.0,1.0,0.0
94493.0,48847.96875,59053.333333333336,1966,Semi-finals,London ,Wembley Stadium,England,Portugal,2.0,1.0,1.0,0.0
87696.0,48847.96875,50847.86666666667,1966,Match for third place,London ,Wembley Stadium,Portugal,Soviet Union,2.0,1.0,1.0,1.0
96924.0,48847.96875,76383.65,1966,Final,London ,Wembley Stadium,England,Germany FR,4.0,2.0,0.0,0.0
107160.0,50124.21875,41664.06451612903,1970,Group 1,Mexico City ,Estadio Azteca,Mexico,Soviet Union,0.0,0.0,0.0,0.0
20654.0,50124.21875,34241.76271186441,1970,Group 2,Puebla ,Cuauhtemoc,Uruguay,Israel,2.0,0.0,1.0,0.0
13765.0,50124.21875,25915.745454545453,1970,Group 4,Leon ,Nou Camp - Estadio Le�n,Peru,Bulgaria,3.0,2.0,0.0,1.0
50560.0,50124.21875,34271.41071428572,1970,Group 3,Guadalajara ,Jalisco,England,Romania,1.0,0.0,0.0,0.0
13433.0,50124.21875,34241.76271186441,1970,Group 2,Toluca ,Luis Dosal,Italy,Sweden,1.0,0.0,1.0,0.0
12942.0,50124.21875,25915.745454545453,1970,Group 4,Leon ,Nou Camp - Estadio Le�n,Germany FR,Morocco,2.0,1.0,0.0,1.0
52897.0,50124.21875,34271.41071428572,1970,Group 3,Guadalajara ,Jalisco,Brazil,Czechoslovakia,4.0,1.0,1.0,1.0
92205.0,50124.21875,41664.06451612903,1970,Group 1,Mexico City ,Estadio Azteca,Belgium,El Salvador,3.0,0.0,1.0,0.0
29968.0,50124.21875,34241.76271186441,1970,Group 2,Puebla ,Cuauhtemoc,Uruguay,Italy,0.0,0.0,0.0,0.0
13537.0,50124.21875,25915.745454545453,1970,Group 4,Leon ,Nou Camp - Estadio Le�n,Peru,Morocco,3.0,0.0,0.0,0.0
56818.0,50124.21875,34271.41071428572,1970,Group 3,Guadalajara ,Jalisco,Romania,Czechoslovakia,2.0,1.0,0.0,1.0
95261.0,50124.21875,41664.06451612903,1970,Group 1,Mexico City ,Estadio Azteca,Soviet Union,Belgium,4.0,1.0,1.0,0.0
9624.0,50124.21875,34241.76271186441,1970,Group 2,Toluca ,Luis Dosal,Sweden,Israel,1.0,1.0,0.0,0.0
12710.0,50124.21875,25915.745454545453,1970,Group 4,Leon ,Nou Camp - Estadio Le�n,Germany FR,Bulgaria,5.0,2.0,2.0,1.0
66843.0,50124.21875,34271.41071428572,1970,Group 3,Guadalajara ,Jalisco,Brazil,England,1.0,0.0,0.0,0.0
103058.0,50124.21875,41664.06451612903,1970,Group 1,Mexico City ,Estadio Azteca,Mexico,El Salvador,4.0,0.0,1.0,0.0
18163.0,50124.21875,34241.76271186441,1970,Group 2,Puebla ,Cuauhtemoc,Sweden,Uruguay,1.0,0.0,0.0,0.0
17875.0,50124.21875,25915.745454545453,1970,Group 4,Leon ,Nou Camp - Estadio Le�n,Germany FR,Peru,3.0,1.0,3.0,1.0
50804.0,50124.21875,34271.41071428572,1970,Group 3,Guadalajara ,Jalisco,Brazil,Romania,3.0,2.0,2.0,1.0
89979.0,50124.21875,41664.06451612903,1970,Group 1,Mexico City ,Estadio Azteca,Soviet Union,El Salvador,2.0,0.0,0.0,0.0
9890.0,50124.21875,34241.76271186441,1970,Group 2,Toluca ,Luis Dosal,Italy,Israel,0.0,0.0,0.0,0.0
12299.0,50124.21875,25915.745454545453,1970,Group 4,Leon ,Nou Camp - Estadio Le�n,Bulgaria,Morocco,1.0,1.0,1.0,0.0
49292.0,50124.21875,34271.41071428572,1970,Group 3,Guadalajara ,Jalisco,England,Czechoslovakia,1.0,0.0,0.0,0.0
108192.0,50124.21875,41664.06451612903,1970,Group 1,Mexico City ,Estadio Azteca,Mexico,Belgium,1.0,0.0,1.0,0.0
26851.0,50124.21875,45697.48484848485,1970,Quarter-finals,Toluca ,Luis Dosal,Italy,Mexico,4.0,1.0,1.0,1.0
23357.0,50124.21875,45697.48484848485,1970,Quarter-finals,Leon ,Nou Camp - Estadio Le�n,Germany FR,England,3.0,2.0,0.0,0.0
54233.0,50124.21875,45697.48484848485,1970,Quarter-finals,Guadalajara ,Jalisco,Brazil,Peru,4.0,2.0,2.0,1.0
26085.0,50124.21875,45697.48484848485,1970,Quarter-finals,Mexico City ,Estadio Azteca,Uruguay,Soviet Union,1.0,0.0,0.0,0.0
51261.0,50124.21875,59053.333333333336,1970,Semi-finals,Guadalajara ,Jalisco,Brazil,Uruguay,3.0,1.0,1.0,1.0
102444.0,50124.21875,59053.333333333336,1970,Semi-finals,Mexico City ,Estadio Azteca,Italy,Germany FR,4.0,3.0,0.0,0.0
104403.0,50124.21875,50847.86666666667,1970,Match for third place,Mexico City ,Estadio Azteca,Germany FR,Uruguay,1.0,0.0,1.0,0.0
107412.0,50124.21875,76383.65,1970,Final,Mexico City ,Estadio Azteca,Brazil,Italy,4.0,1.0,1.0,1.0
62000.0,49098.76315789474,34241.76271186441,1974,Group 2,Frankfurt/Main ,Waldstadion,Brazil,Yugoslavia,0.0,0.0,0.0,0.0
81100.0,49098.76315789474,41664.06451612903,1974,Group 1,Berlin West ,Olympiastadion,Germany FR,Chile,1.0,0.0,1.0,0.0
17000.0,49098.76315789474,41664.06451612903,1974,Group 1,Hamburg ,Volksparkstadion,German DR,Australia,2.0,0.0,0.0,0.0
27000.0,49098.76315789474,34241.76271186441,1974,Group 2,Dortmund ,Westfalenstadion,Zaire,Scotland,0.0,2.0,0.0,2.0
55100.0,49098.76315789474,34271.41071428572,1974,Group 3,Hanover ,Niedersachsenstadion,Uruguay,Netherlands,0.0,2.0,0.0,1.0
23800.0,49098.76315789474,34271.41071428572,1974,Group 3,D�Sseldorf ,Rheinstadion,Sweden,Bulgaria,0.0,0.0,0.0,0.0
53000.0,49098.76315789474,25915.745454545453,1974,Group 4,Munich ,Olympiastadion,Italy,Haiti,3.0,1.0,0.0,0.0
32700.0,49098.76315789474,25915.745454545453,1974,Group 4,Stuttgart ,Neckarstadion,Poland,Argentina,3.0,2.0,2.0,0.0
53300.0,49098.76315789474,41664.06451612903,1974,Group 1,Hamburg ,Volksparkstadion,Australia,Germany FR,0.0,3.0,0.0,2.0
62000.0,49098.76315789474,34241.76271186441,1974,Group 2,Frankfurt/Main ,Waldstadion,Scotland,Brazil,0.0,0.0,0.0,0.0
28300.0,49098.76315789474,41664.06451612903,1974,Group 1,Berlin West ,Olympiastadion,Chile,German DR,1.0,1.0,0.0,0.0
31700.0,49098.76315789474,34241.76271186441,1974,Group 2,Gelsenkirchen ,Parkstadion,Yugoslavia,Zaire,9.0,0.0,6.0,0.0
53700.0,49098.76315789474,34271.41071428572,1974,Group 3,Dortmund ,Westfalenstadion,Netherlands,Sweden,0.0,0.0,0.0,0.0
13400.0,49098.76315789474,34271.41071428572,1974,Group 3,Hanover ,Niedersachsenstadion,Bulgaria,Uruguay,1.0,1.0,0.0,0.0
25300.0,49098.76315789474,25915.745454545453,1974,Group 4,Munich ,Olympiastadion,Haiti,Poland,0.0,7.0,0.0,5.0
70100.0,49098.76315789474,25915.745454545453,1974,Group 4,Stuttgart ,Neckarstadion,Argentina,Italy,1.0,1.0,1.0,1.0
56000.0,49098.76315789474,34241.76271186441,1974,Group 2,Frankfurt/Main ,Waldstadion,Scotland,Yugoslavia,1.0,1.0,0.0,0.0
17400.0,49098.76315789474,41664.06451612903,1974,Group 1,Berlin West ,Olympiastadion,Australia,Chile,0.0,0.0,0.0,0.0
36200.0,49098.76315789474,34241.76271186441,1974,Group 2,Gelsenkirchen ,Parkstadion,Zaire,Brazil,0.0,3.0,0.0,1.0
60200.0,49098.76315789474,41664.06451612903,1974,Group 1,Hamburg ,Volksparkstadion,German DR,Germany FR,1.0,0.0,0.0,0.0
53300.0,49098.76315789474,34271.41071428572,1974,Group 3,Dortmund ,Westfalenstadion,Bulgaria,Netherlands,1.0,4.0,0.0,2.0
25900.0,49098.76315789474,25915.745454545453,1974,Group 4,Munich ,Olympiastadion,Argentina,Haiti,4.0,1.0,2.0,0.0
28300.0,49098.76315789474,34271.41071428572,1974,Group 3,D�Sseldorf ,Rheinstadion,Sweden,Uruguay,3.0,0.0,0.0,0.0
70100.0,49098.76315789474,25915.745454545453,1974,Group 4,Stuttgart ,Neckarstadion,Poland,Italy,2.0,1.0,2.0,0.0
67385.0,49098.76315789474,51367.86666666667,1974,Group B,D�Sseldorf ,Rheinstadion,Yugoslavia,Germany FR,0.0,2.0,0.0,1.0
59863.0,49098.76315789474,54321.35,1974,Group A,Hanover ,Niedersachsenstadion,Brazil,German DR,1.0,0.0,0.0,0.0
56548.0,49098.76315789474,54321.35,1974,Group A,Gelsenkirchen ,Parkstadion,Netherlands,Argentina,4.0,0.0,2.0,0.0
44955.0,49098.76315789474,51367.86666666667,1974,Group B,Stuttgart ,Neckarstadion,Sweden,Poland,0.0,1.0,0.0,1.0
39400.0,49098.76315789474,54321.35,1974,Group A,Hanover ,Niedersachsenstadion,Argentina,Brazil,1.0,2.0,1.0,1.0
58000.0,49098.76315789474,51367.86666666667,1974,Group B,Frankfurt/Main ,Waldstadion,Poland,Yugoslavia,2.0,1.0,1.0,1.0
68348.0,49098.76315789474,54321.35,1974,Group A,Gelsenkirchen ,Parkstadion,German DR,Netherlands,0.0,2.0,0.0,1.0
67800.0,49098.76315789474,51367.86666666667,1974,Group B,D�Sseldorf ,Rheinstadion,Germany FR,Sweden,4.0,2.0,0.0,1.0
62000.0,49098.76315789474,51367.86666666667,1974,Group B,Frankfurt/Main ,Waldstadion,Poland,Germany FR,0.0,1.0,0.0,0.0
53700.0,49098.76315789474,54321.35,1974,Group A,Dortmund ,Westfalenstadion,Netherlands,Brazil,2.0,0.0,0.0,0.0
54254.0,49098.76315789474,54321.35,1974,Group A,Gelsenkirchen ,Parkstadion,Argentina,German DR,1.0,1.0,1.0,1.0
41300.0,49098.76315789474,51367.86666666667,1974,Group B,D�Sseldorf ,Rheinstadion,Sweden,Yugoslavia,2.0,1.0,1.0,1.0
77100.0,49098.76315789474,50847.86666666667,1974,Match for third place,Munich ,Olympiastadion,Brazil,Poland,0.0,1.0,0.0,0.0
78200.0,49098.76315789474,76383.65,1974,Final,Munich ,Olympiastadion,Netherlands,Germany FR,1.0,2.0,1.0,2.0
67579.0,40678.71052631579,34241.76271186441,1978,Group 2,Buenos Aires ,El Monumental - Estadio Monumental Antonio Vespuci,Germany FR,Poland,0.0,0.0,0.0,0.0
42373.0,40678.71052631579,41664.06451612903,1978,Group 1,Mar Del Plata ,Estadio Jos� Mar�a Minella,Italy,France,2.0,1.0,1.0,1.0
17396.0,40678.71052631579,34241.76271186441,1978,Group 2,Rosario ,Arroyito - Estadio Dr. Lisandro de la Torre,Tunisia,Mexico,3.0,1.0,0.0,1.0
71615.0,40678.71052631579,41664.06451612903,1978,Group 1,Buenos Aires ,El Monumental - Estadio Monumental Antonio Vespuci,Argentina,Hungary,2.0,1.0,1.0,1.0
32569.0,40678.71052631579,34271.41071428572,1978,Group 3,Mar Del Plata ,Estadio Jos� Mar�a Minella,Sweden,Brazil,1.0,1.0,1.0,1.0
40841.0,40678.71052631579,34271.41071428572,1978,Group 3,Buenos Aires ,Jose Amalfitani,Austria,Spain,2.0,1.0,1.0,1.0
37927.0,40678.71052631579,25915.745454545453,1978,Group 4,Cordoba ,Estadio Ol�mpico Chateau Carreras,Peru,Scotland,3.0,1.0,1.0,1.0
33431.0,40678.71052631579,25915.745454545453,1978,Group 4,Mendoza ,San Martin,Netherlands,IR Iran,3.0,0.0,1.0,0.0
26533.0,40678.71052631579,41664.06451612903,1978,Group 1,Mar Del Plata ,Estadio Jos� Mar�a Minella,Italy,Hungary,3.0,1.0,2.0,0.0
9624.0,40678.71052631579,34241.76271186441,1978,Group 2,Rosario ,Arroyito - Estadio Dr. Lisandro de la Torre,Poland,Tunisia,1.0,0.0,1.0,0.0
35258.0,40678.71052631579,34241.76271186441,1978,Group 2,Cordoba ,Estadio Ol�mpico Chateau Carreras,Germany FR,Mexico,6.0,0.0,4.0,0.0
71666.0,40678.71052631579,41664.06451612903,1978,Group 1,Buenos Aires ,El Monumental - Estadio Monumental Antonio Vespuci,Argentina,France,2.0,1.0,1.0,0.0
34771.0,40678.71052631579,34271.41071428572,1978,Group 3,Mar Del Plata ,Estadio Jos� Mar�a Minella,Brazil,Spain,0.0,0.0,0.0,0.0
41424.0,40678.71052631579,34271.41071428572,1978,Group 3,Buenos Aires ,Jose Amalfitani,Austria,Sweden,1.0,0.0,1.0,0.0
7938.0,40678.71052631579,25915.745454545453,1978,Group 4,Cordoba ,Estadio Ol�mpico Chateau Carreras,Scotland,IR Iran,1.0,1.0,1.0,0.0
28125.0,40678.71052631579,25915.745454545453,1978,Group 4,Mendoza ,San Martin,Netherlands,Peru,0.0,0.0,0.0,0.0
23127.0,40678.71052631579,41664.06451612903,1978,Group 1,Mar Del Plata ,Estadio Jos� Mar�a Minella,France,Hungary,3.0,1.0,3.0,1.0
22651.0,40678.71052631579,34241.76271186441,1978,Group 2,Rosario ,Arroyito - Estadio Dr. Lisandro de la Torre,Poland,Mexico,3.0,1.0,1.0,0.0
30667.0,40678.71052631579,34241.76271186441,1978,Group 2,Cordoba ,Estadio Ol�mpico Chateau Carreras,Germany FR,Tunisia,0.0,0.0,0.0,0.0
71712.0,40678.71052631579,41664.06451612903,1978,Group 1,Buenos Aires ,El Monumental - Estadio Monumental Antonio Vespuci,Italy,Argentina,1.0,0.0,0.0,0.0
35221.0,40678.71052631579,34271.41071428572,1978,Group 3,Mar Del Plata ,Estadio Jos� Mar�a Minella,Brazil,Austria,1.0,0.0,1.0,0.0
42132.0,40678.71052631579,34271.41071428572,1978,Group 3,Buenos Aires ,Jose Amalfitani,Spain,Sweden,1.0,0.0,0.0,0.0
21262.0,40678.71052631579,25915.745454545453,1978,Group 4,Cordoba ,Estadio Ol�mpico Chateau Carreras,Peru,Iran,4.0,1.0,3.0,1.0
35130.0,40678.71052631579,25915.745454545453,1978,Group 4,Mendoza ,San Martin,Scotland,Netherlands,3.0,2.0,1.0,1.0
67547.0,40678.71052631579,54321.35,1978,Group A,Buenos Aires ,El Monumental - Estadio Monumental Antonio Vespuci,Germany FR,Italy,0.0,0.0,0.0,0.0
25050.0,40678.71052631579,54321.35,1978,Group A,Cordoba ,Estadio Ol�mpico Chateau Carreras,Netherlands,Austria,5.0,1.0,3.0,0.0
31278.0,40678.71052631579,51367.86666666667,1978,Group B,Mendoza ,San Martin,Brazil,Peru,3.0,0.0,2.0,0.0
37091.0,40678.71052631579,51367.86666666667,1978,Group B,Rosario ,Arroyito - Estadio Dr. Lisandro de la Torre,Argentina,Poland,2.0,0.0,1.0,0.0
35288.0,40678.71052631579,51367.86666666667,1978,Group B,Mendoza ,San Martin,Poland,Peru,1.0,0.0,0.0,0.0
66695.0,40678.71052631579,54321.35,1978,Group A,Buenos Aires ,El Monumental - Estadio Monumental Antonio Vespuci,Italy,Austria,1.0,0.0,1.0,0.0
40750.0,40678.71052631579,54321.35,1978,Group A,Cordoba ,Estadio Ol�mpico Chateau Carreras,Germany FR,Netherlands,2.0,2.0,1.0,1.0
37326.0,40678.71052631579,51367.86666666667,1978,Group B,Rosario ,Arroyito - Estadio Dr. Lisandro de la Torre,Argentina,Brazil,0.0,0.0,0.0,0.0
67433.0,40678.71052631579,54321.35,1978,Group A,Buenos Aires ,El Monumental - Estadio Monumental Antonio Vespuci,Netherlands,Italy,2.0,1.0,0.0,1.0
38318.0,40678.71052631579,54321.35,1978,Group A,Cordoba ,Estadio Ol�mpico Chateau Carreras,Austria,Germany FR,3.0,2.0,0.0,1.0
39586.0,40678.71052631579,51367.86666666667,1978,Group B,Mendoza ,San Martin,Brazil,Poland,3.0,1.0,1.0,1.0
37315.0,40678.71052631579,51367.86666666667,1978,Group B,Rosario ,Arroyito - Estadio Dr. Lisandro de la Torre,Argentina,Peru,6.0,0.0,2.0,0.0
69659.0,40678.71052631579,50847.86666666667,1978,Match for third place,Buenos Aires ,El Monumental - Estadio Monumental Antonio Vespuci,Brazil,Italy,2.0,1.0,0.0,1.0
71483.0,40678.71052631579,76383.65,1978,Final,Buenos Aires ,El Monumental - Estadio Monumental Antonio Vespuci,Argentina,Netherlands,3.0,1.0,0.0,0.0
95000.0,40571.596153846156,34271.41071428572,1982,Group 3,Barcelona ,Camp Nou,Argentina,Belgium,0.0,1.0,0.0,0.0
33000.0,40571.596153846156,41664.06451612903,1982,Group 1,Vigo ,Estadio Municipal de Bala�dos,Italy,Poland,0.0,0.0,0.0,0.0
68000.0,40571.596153846156,65658.58333333333,1982,Group 6,Seville ,Ramon Sanchez Pizjuan,Brazil,Soviet Union,2.0,1.0,0.0,1.0
11000.0,40571.596153846156,41664.06451612903,1982,Group 1,La Coru�A ,Riazor,Peru,Cameroon,0.0,0.0,0.0,0.0
23000.0,40571.596153846156,34271.41071428572,1982,Group 3,Elche ,Nuevo Estadio,Hungary,El Salvador,10.0,1.0,3.0,0.0
36000.0,40571.596153846156,65658.58333333333,1982,Group 6,Malaga ,La Rosaleda,Scotland,New Zealand,5.0,2.0,3.0,0.0
42000.0,40571.596153846156,34241.76271186441,1982,Group 2,Gijon ,El Molinon,Germany FR,Algeria,1.0,2.0,0.0,0.0
44172.0,40571.596153846156,25915.745454545453,1982,Group 4,Bilbao ,San Mames,England,France,3.0,1.0,1.0,1.0
49562.0,40571.596153846156,35354.0,1982,Group 5,Valencia ,Luis Casanova,Spain,Honduras,1.0,1.0,0.0,1.0
22500.0,40571.596153846156,34241.76271186441,1982,Group 2,Oviedo ,Carlos Tartiere,Chile,Austria,0.0,1.0,0.0,1.0
25000.0,40571.596153846156,25915.745454545453,1982,Group 4,Valladolid ,Jose Zorrilla,Czechoslovakia,Kuwait,1.0,1.0,1.0,0.0
25000.0,40571.596153846156,35354.0,1982,Group 5,Zaragoza ,La Romareda,Yugoslavia,Northern Ireland,0.0,0.0,0.0,0.0
25000.0,40571.596153846156,41664.06451612903,1982,Group 1,Vigo ,Estadio Municipal de Bala�dos,Italy,Peru,1.0,1.0,1.0,0.0
32093.0,40571.596153846156,34271.41071428572,1982,Group 3,Alicante ,Jose Rico Perez,Argentina,Hungary,4.0,1.0,2.0,0.0
47379.0,40571.596153846156,65658.58333333333,1982,Group 6,Seville ,Benito Villamarin,Brazil,Scotland,4.0,1.0,1.0,1.0
19000.0,40571.596153846156,41664.06451612903,1982,Group 1,La Coru�A ,Riazor,Poland,Cameroon,0.0,0.0,0.0,0.0
15000.0,40571.596153846156,34271.41071428572,1982,Group 3,Elche ,Nuevo Estadio,Belgium,El Salvador,1.0,0.0,1.0,0.0
19000.0,40571.596153846156,65658.58333333333,1982,Group 6,Malaga ,La Rosaleda,Soviet Union,New Zealand,3.0,0.0,1.0,0.0
42000.0,40571.596153846156,34241.76271186441,1982,Group 2,Gijon ,El Molinon,Germany FR,Chile,4.0,1.0,1.0,0.0
41123.0,40571.596153846156,25915.745454545453,1982,Group 4,Bilbao ,San Mames,England,Czechoslovakia,2.0,0.0,0.0,0.0
48000.0,40571.596153846156,35354.0,1982,Group 5,Valencia ,Luis Casanova,Spain,Yugoslavia,2.0,1.0,1.0,1.0
22000.0,40571.596153846156,34241.76271186441,1982,Group 2,Oviedo ,Carlos Tartiere,Algeria,Austria,0.0,2.0,0.0,0.0
30043.0,40571.596153846156,25915.745454545453,1982,Group 4,Valladolid ,Jose Zorrilla,France,Kuwait,4.0,1.0,2.0,0.0
15000.0,40571.596153846156,35354.0,1982,Group 5,Zaragoza ,La Romareda,Honduras,Northern Ireland,1.0,1.0,0.0,1.0
25000.0,40571.596153846156,41664.06451612903,1982,Group 1,La Coru�A ,Riazor,Poland,Peru,5.0,1.0,0.0,0.0
37000.0,40571.596153846156,34271.41071428572,1982,Group 3,Elche ,Nuevo Estadio,Belgium,Hungary,1.0,1.0,0.0,1.0
45000.0,40571.596153846156,65658.58333333333,1982,Group 6,Malaga ,La Rosaleda,Soviet Union,Scotland,2.0,2.0,0.0,1.0
20000.0,40571.596153846156,41664.06451612903,1982,Group 1,Vigo ,Estadio Municipal de Bala�dos,Italy,Cameroon,1.0,1.0,0.0,0.0
32500.0,40571.596153846156,34271.41071428572,1982,Group 3,Alicante ,Jose Rico Perez,Argentina,El Salvador,2.0,0.0,1.0,0.0
43000.0,40571.596153846156,65658.58333333333,1982,Group 6,Seville ,Benito Villamarin,Brazil,New Zealand,4.0,0.0,2.0,0.0
16000.0,40571.596153846156,34241.76271186441,1982,Group 2,Oviedo ,Carlos Tartiere,Algeria,Chile,3.0,2.0,3.0,0.0
28000.0,40571.596153846156,25915.745454545453,1982,Group 4,Valladolid ,Jose Zorrilla,France,Czechoslovakia,1.0,1.0,0.0,0.0
25000.0,40571.596153846156,35354.0,1982,Group 5,Zaragoza ,La Romareda,Honduras,Yugoslavia,0.0,1.0,0.0,0.0
41000.0,40571.596153846156,34241.76271186441,1982,Group 2,Gijon ,El Molinon,Germany FR,Austria,1.0,0.0,1.0,0.0
39700.0,40571.596153846156,25915.745454545453,1982,Group 4,Bilbao ,San Mames,England,Kuwait,1.0,0.0,1.0,0.0
49562.0,40571.596153846156,35354.0,1982,Group 5,Valencia ,Luis Casanova,Northern Ireland,Spain,1.0,0.0,0.0,0.0
37000.0,40571.596153846156,25915.745454545453,1982,Group 4,Madrid ,Vicente Calderon,Austria,France,0.0,1.0,0.0,1.0
65000.0,40571.596153846156,41664.06451612903,1982,Group 1,Barcelona ,Camp Nou,Poland,Belgium,3.0,0.0,2.0,0.0
43000.0,40571.596153846156,34271.41071428572,1982,Group 3,Barcelona ,Sarria,Italy,Argentina,2.0,1.0,0.0,0.0
75000.0,40571.596153846156,34241.76271186441,1982,Group 2,Madrid ,Santiago Bernabeu,Germany FR,England,0.0,0.0,0.0,0.0
20000.0,40571.596153846156,25915.745454545453,1982,Group 4,Madrid ,Vicente Calderon,Austria,Northern Ireland,2.0,2.0,0.0,1.0
45000.0,40571.596153846156,41664.06451612903,1982,Group 1,Barcelona ,Camp Nou,Belgium,Soviet Union,0.0,1.0,0.0,0.0
44000.0,40571.596153846156,34271.41071428572,1982,Group 3,Barcelona ,Sarria,Argentina,Brazil,1.0,3.0,0.0,1.0
90089.0,40571.596153846156,34241.76271186441,1982,Group 2,Madrid ,Santiago Bernabeu,Germany FR,Spain,2.0,1.0,0.0,0.0
37000.0,40571.596153846156,25915.745454545453,1982,Group 4,Madrid ,Vicente Calderon,France,Northern Ireland,4.0,1.0,1.0,0.0
65000.0,40571.596153846156,41664.06451612903,1982,Group 1,Barcelona ,Camp Nou,Poland,Soviet Union,0.0,0.0,0.0,0.0
44000.0,40571.596153846156,34271.41071428572,1982,Group 3,Barcelona ,Sarria,Italy,Brazil,3.0,2.0,2.0,1.0
75000.0,40571.596153846156,34241.76271186441,1982,Group 2,Madrid ,Santiago Bernabeu,Spain,England,0.0,0.0,0.0,0.0
50000.0,40571.596153846156,59053.333333333336,1982,Semi-finals,Barcelona ,Camp Nou,Poland,Italy,0.0,2.0,0.0,1.0
70000.0,40571.596153846156,59053.333333333336,1982,Semi-finals,Seville ,Ramon Sanchez Pizjuan,Germany FR,France,3.0,3.0,0.0,0.0
28000.0,40571.596153846156,50847.86666666667,1982,Match for third place,Alicante ,Jose Rico Perez,Poland,France,3.0,2.0,2.0,1.0
90000.0,40571.596153846156,76383.65,1982,Final,Madrid ,Santiago Bernabeu,Italy,Germany FR,3.0,1.0,0.0,0.0
96000.0,46039.057692307695,54321.35,1986,Group A,Mexico City ,Estadio Azteca,Bulgaria,Italy,1.0,1.0,0.0,1.0
65500.0,46039.057692307695,45514.9375,1986,Group C,Leon ,Nou Camp - Estadio Le�n,Canada,France,0.0,1.0,0.0,0.0
35748.0,46039.057692307695,45427.333333333336,1986,Group D,Guadalajara ,Jalisco,Spain,Brazil,0.0,1.0,0.0,0.0
16500.0,46039.057692307695,45514.9375,1986,Group C,Irapuato ,Estadio Irapuato,Soviet Union,Hungary,6.0,0.0,3.0,0.0
60000.0,46039.057692307695,54321.35,1986,Group A,Mexico City ,Estadio Ol�mpico Universitario,Argentina,Korea Republic,3.0,1.0,2.0,0.0
19900.0,46039.057692307695,42840.875,1986,Group F,Monterrey ,Estadio Universitario,Morocco,Poland,0.0,0.0,0.0,0.0
22000.0,46039.057692307695,45427.333333333336,1986,Group D,Guadalajara ,Tres de Marzo,Algeria,Northern Ireland,1.0,1.0,0.0,1.0
110000.0,46039.057692307695,51367.86666666667,1986,Group B,Mexico City ,Estadio Azteca,Belgium,Mexico,1.0,2.0,1.0,2.0
23000.0,46039.057692307695,42840.875,1986,Group F,Monterrey ,Tecnologico,Portugal,England,1.0,0.0,0.0,0.0
24000.0,46039.057692307695,51367.86666666667,1986,Group B,Toluca ,Bombonera - Estadio Nemesio Diez,Paraguay,Iraq,1.0,0.0,1.0,0.0
18000.0,46039.057692307695,45675.916666666664,1986,Group E,Nezahualcoyotl ,Neza,Scotland,Denmark,0.0,1.0,0.0,0.0
30500.0,46039.057692307695,45675.916666666664,1986,Group E,Queretaro ,Estadio Corregidora,Uruguay,Germany FR,1.0,1.0,1.0,0.0
32000.0,46039.057692307695,54321.35,1986,Group A,Puebla ,Cuauhtemoc,Italy,Argentina,1.0,1.0,1.0,1.0
36540.0,46039.057692307695,45514.9375,1986,Group C,Leon ,Nou Camp - Estadio Le�n,France,Soviet Union,1.0,1.0,0.0,0.0
45000.0,46039.057692307695,54321.35,1986,Group A,Mexico City ,Estadio Ol�mpico Universitario,Korea Republic,Bulgaria,1.0,1.0,0.0,1.0
13800.0,46039.057692307695,45514.9375,1986,Group C,Irapuato ,Estadio Irapuato,Hungary,Canada,2.0,0.0,1.0,0.0
48000.0,46039.057692307695,45427.333333333336,1986,Group D,Guadalajara ,Jalisco,Brazil,Algeria,1.0,0.0,0.0,0.0
20200.0,46039.057692307695,42840.875,1986,Group F,Monterrey ,Tecnologico,England,Morocco,0.0,0.0,0.0,0.0
28000.0,46039.057692307695,45427.333333333336,1986,Group D,Guadalajara ,Tres de Marzo,Northern Ireland,Spain,1.0,2.0,0.0,2.0
114600.0,46039.057692307695,51367.86666666667,1986,Group B,Mexico City ,Estadio Azteca,Mexico,Paraguay,1.0,1.0,1.0,0.0
19915.0,46039.057692307695,42840.875,1986,Group F,Monterrey ,Estadio Universitario,Poland,Portugal,1.0,0.0,0.0,0.0
20000.0,46039.057692307695,51367.86666666667,1986,Group B,Toluca ,Bombonera - Estadio Nemesio Diez,Iraq,Belgium,1.0,2.0,0.0,2.0
26500.0,46039.057692307695,45675.916666666664,1986,Group E,Nezahualcoyotl ,Neza,Denmark,Uruguay,6.0,1.0,2.0,1.0
30000.0,46039.057692307695,45675.916666666664,1986,Group E,Queretaro ,Estadio Corregidora,Germany FR,Scotland,2.0,1.0,1.0,1.0
31420.0,46039.057692307695,45514.9375,1986,Group C,Leon ,Nou Camp - Estadio Le�n,Hungary,France,0.0,3.0,0.0,1.0
14200.0,46039.057692307695,45514.9375,1986,Group C,Irapuato ,Estadio Irapuato,Soviet Union,Canada,2.0,0.0,0.0,0.0
20000.0,46039.057692307695,54321.35,1986,Group A,Puebla ,Cuauhtemoc,Korea Republic,Italy,2.0,3.0,0.0,1.0
65000.0,46039.057692307695,54321.35,1986,Group A,Mexico City ,Estadio Ol�mpico Universitario,Argentina,Bulgaria,2.0,0.0,1.0,0.0
